customer_id,application_date,age,gender,marital_status,education,num_dependents,city_tier,employment_type,annual_income,account_tenure_years,num_credit_cards,credit_score,has_defaulted_before,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate,monthly_expenses,collateral_value,loan_default
CUST102291,2024-01-08,49,Male,Married,Post Graduate,0,Tier 1,Self-Employed,536159.0,3.7,2.0,614.0,0,1,Gold,278500.0,24,12.6,16617.0,348100.0,0
CUST108963,2025-03-05,35,Female,Divorced,Graduate,1,Tier 1,Business Owner,457764.0,6.8,0.0,589.0,0,1,Home,115600.0,48,9.85,22555.0,164999.0,1
CUST107074,2025-05-24,46,Male,Married,Graduate,2,Tier 2,Business Owner,1104054.0,4.9,1.0,688.0,0,0,Education,76500.0,24,15.85,29940.0,,0
CUST103454,2024-09-05,21,Male,Married,Doctorate,0,Tier 1,Salaried,783265.0,11.6,1.0,775.0,0,1,Home,135700.0,60,13.08,32782.0,137575.0,0
CUST107761,2025-04-30,46,Male,Single,Graduate,1,Tier 1,Salaried,863734.0,17.6,2.0,693.0,0,2,Auto,90400.0,12,11.48,35244.0,143658.0,0
CUST109372,2024-06-02,32,Female,Single,Graduate,3,Tier 2,Salaried,298309.0,7.8,0.0,687.0,0,2,Home,166000.0,24,8.3,13332.0,260334.0,0
CUST103437,2025-06-17,24,Male,Single,Graduate,1,Tier 2,Salaried,2471047.0,0.0,2.0,609.0,0,3,Business,256400.0,36,16.08,83314.0,,0
CUST103966,2025-11-10,41,Male,Divorced,Graduate,0,Tier 3,Business Owner,1115455.0,0.3,3.0,487.0,0,2,Home,345800.0,60,10.09,30420.0,406091.0,1
CUST107203,2025-04-13,29,Male,Single,High School,2,Tier 3,Salaried,371816.0,4.9,4.0,667.0,0,5,Auto,100900.0,60,9.54,8098.0,128959.0,0
CUST103254,2025-03-21,42,Male,Single,Graduate,0,Tier 2,Salaried,317892.0,3.2,3.0,878.0,0,1,Home,162500.0,12,9.06,9898.0,171013.0,0
CUST107428,2024-03-04,40,Male,Married,Graduate,3,Tier 3,Business Owner,286294.0,3.5,3.0,600.0,0,2,Home,89700.0,24,14.59,9652.0,135582.0,0
CUST109888,2024-10-15,41,Male,Married,Doctorate,2,Tier 1,Salaried,784662.0,8.3,3.0,609.0,0,0,Personal,261100.0,48,10.69,41214.0,,0
CUST109621,2024-05-01,32,Male,Widowed,Graduate,1,Tier 3,Self-Employed,386919.0,7.1,1.0,615.0,0,0,Home,89000.0,84,11.74,9426.0,133582.0,0
CUST100051,2024-11-28,34,Male,Married,Graduate,2,Tier 1,Salaried,756328.0,6.2,1.0,627.0,0,3,Business,295700.0,48,12.32,27090.0,,0
CUST106449,2024-10-21,42,Male,Single,High School,2,Tier 1,Self-Employed,1775832.0,6.3,0.0,662.0,0,1,Personal,126900.0,120,14.78,72414.0,,1
CUST107792,2024-02-09,28,Male,Married,Post Graduate,0,Tier 1,Salaried,899773.0,6.4,2.0,660.0,0,3,Business,82800.0,36,15.38,35500.0,,0
CUST107633,2024-01-22,46,Male,Single,Graduate,1,Tier 2,Salaried,902424.0,3.7,2.0,820.0,0,0,Personal,92900.0,180,8.99,48230.0,,0
CUST107926,2025-02-09,28,Male,Married,Post Graduate,0,Tier 3,Unemployed,72321.0,1.0,0.0,610.0,0,1,Home,77500.0,24,11.48,1925.0,112098.0,0
CUST109061,2025-12-25,38,Male,Single,High School,1,Tier 2,Self-Employed,956984.0,6.1,1.0,742.0,0,0,Home,330700.0,60,11.56,29423.0,362178.0,0
CUST106870,2024-03-21,42,Male,Married,Graduate,0,Tier 2,Salaried,806494.0,4.1,3.0,596.0,0,1,Home,63600.0,24,11.92,39120.0,70837.0,0
CUST101969,2025-08-28,50,Male,Married,Graduate,2,Tier 2,Self-Employed,,1.9,1.0,778.0,0,0,Personal,189200.0,60,11.48,23829.0,,0
CUST102713,2024-04-29,23,Male,Divorced,Post Graduate,0,Tier 3,Salaried,361771.0,3.7,5.0,657.0,0,0,Personal,89400.0,36,12.19,14646.0,,0
CUST107848,2025-12-29,31,Male,Married,Post Graduate,1,Tier 2,Salaried,397094.0,5.3,2.0,886.0,0,2,Auto,114400.0,180,15.14,17714.0,138744.0,0
CUST105578,2025-02-14,23,Male,Single,Post Graduate,0,Tier 3,Salaried,592529.0,14.2,1.0,627.0,0,1,Business,367400.0,12,9.77,27625.0,,1
CUST101514,2024-08-10,37,Female,Married,Post Graduate,1,Tier 1,Salaried,683996.0,20.0,,566.0,0,0,Auto,91900.0,60,16.89,24294.0,118523.0,1
CUST107631,2024-08-12,29,Male,Married,High School,2,Tier 1,Salaried,283916.0,4.3,,597.0,0,2,Home,167600.0,24,14.66,14807.0,180314.0,0
CUST109380,2025-07-10,38,Female,Married,Post Graduate,1,Tier 2,Salaried,208617.0,0.1,2.0,687.0,0,0,Education,28100.0,36,16.67,5022.0,,0
CUST108304,2024-02-25,47,Male,Married,Graduate,1,Tier 1,Salaried,660941.0,3.9,3.0,624.0,0,1,Personal,128600.0,12,8.55,28235.0,,1
CUST103333,2024-04-02,44,Male,Single,Post Graduate,1,Tier 3,Self-Employed,463655.0,5.9,1.0,860.0,0,0,Business,73000.0,60,12.99,22128.0,,0
CUST100168,2024-01-15,35,Female,Single,Graduate,0,Tier 1,Salaried,430277.0,,1.0,773.0,0,1,Gold,196700.0,180,6.5,16877.0,290005.0,0
CUST102322,2024-12-25,43,Female,Married,High School,3,Tier 2,Self-Employed,538650.0,2.0,0.0,596.0,0,2,Business,366900.0,24,10.86,24805.0,,0
CUST104671,2025-07-02,21,Male,Married,Graduate,1,Tier 2,Salaried,1202587.0,5.4,1.0,602.0,0,1,Home,49300.0,48,11.19,58641.0,74311.0,0
CUST100424,2024-09-20,45,Male,Married,High School,1,Tier 1,Business Owner,2478225.0,0.4,2.0,651.0,0,1,Personal,91300.0,48,13.8,112792.0,,0
CUST102602,2025-03-22,31,Male,Single,Graduate,1,Tier 2,Self-Employed,496660.0,4.5,,720.0,0,0,Home,98000.0,84,10.5,13913.0,150040.0,0
CUST103494,2025-06-06,44,Female,Married,Post Graduate,2,Tier 1,Self-Employed,247182.0,6.2,2.0,750.0,0,2,Personal,146100.0,48,17.68,8407.0,,0
CUST104256,2024-11-30,29,Male,Married,Graduate,2,Tier 1,Salaried,442786.0,1.5,1.0,652.0,0,0,Home,316000.0,24,11.58,21165.0,473759.0,0
CUST101354,2025-02-07,32,Male,Divorced,Graduate,1,Tier 1,Business Owner,671946.0,4.4,,581.0,0,0,Auto,89300.0,36,13.76,23228.0,98187.0,0
CUST103758,2025-03-11,41,Male,Married,Graduate,0,Tier 1,Salaried,351919.0,0.3,1.0,707.0,0,1,Education,281500.0,120,12.0,12747.0,,0
CUST107237,2024-07-08,41,Male,Married,Post Graduate,4,Tier 1,Salaried,382995.0,1.9,2.0,482.0,1,0,Home,249100.0,84,8.57,9991.0,391722.0,0
CUST103537,2025-11-18,29,Male,Married,Post Graduate,1,Tier 2,Self-Employed,651282.0,3.3,2.0,571.0,0,0,Home,154600.0,240,13.31,21840.0,234659.0,0
CUST107907,2025-06-27,35,Female,Married,High School,2,Tier 3,Salaried,1512089.0,6.8,1.0,642.0,0,1,Auto,75300.0,60,7.84,62804.0,112394.0,0
CUST103156,2025-07-06,24,Male,Married,High School,2,Tier 3,Salaried,341490.0,8.3,1.0,824.0,0,0,Home,24700.0,36,12.25,15928.0,37359.0,0
CUST103326,2025-05-03,38,Female,Single,Graduate,1,Tier 2,Salaried,630285.0,8.3,1.0,686.0,0,1,Business,34300.0,120,13.99,23439.0,,0
CUST104000,2025-06-06,29,Female,Married,Post Graduate,1,Tier 3,Salaried,404789.0,6.0,0.0,900.0,0,0,Home,41000.0,84,12.78,9328.0,54941.0,0
CUST109970,2025-09-04,28,Male,Married,Post Graduate,2,Tier 1,Salaried,757997.0,0.6,0.0,596.0,0,2,Auto,109900.0,24,9.14,17096.0,111894.0,0
CUST100853,2024-12-08,51,Male,Divorced,High School,2,Tier 1,Self-Employed,483325.0,0.5,4.0,833.0,0,2,Personal,151500.0,24,12.68,15187.0,,0
CUST108192,2025-01-25,37,Male,Single,High School,0,Tier 1,Business Owner,130445.0,1.3,2.0,601.0,0,1,Personal,128400.0,180,12.48,3647.0,,1
CUST109557,2025-03-31,46,Female,Married,High School,1,Tier 1,Business Owner,1097157.0,2.4,1.0,536.0,0,0,Auto,72400.0,48,9.51,41740.0,88956.0,0
CUST107179,2024-10-17,30,Male,Single,Graduate,1,Tier 3,Self-Employed,282388.0,0.1,1.0,776.0,0,2,Personal,97800.0,48,16.53,7936.0,,0
CUST102258,2025-10-16,21,Female,Single,High School,2,Tier 2,Self-Employed,1009441.0,0.4,2.0,590.0,0,2,Auto,169300.0,48,9.25,37078.0,182056.0,0
CUST100053,2024-01-10,45,Male,Married,Graduate,1,Tier 1,Salaried,699491.0,8.3,2.0,567.0,0,0,Education,162200.0,84,7.35,30260.0,,1
CUST106923,2024-03-25,30,Male,Married,High School,2,Tier 2,Salaried,179826.0,7.3,,595.0,0,2,Auto,171600.0,24,6.5,9605.0,227959.0,1
CUST109492,2024-05-21,33,Male,Married,Post Graduate,0,Tier 1,Unemployed,56601.0,2.5,0.0,719.0,0,5,Home,87200.0,84,9.25,,91154.0,0
CUST102177,2024-07-05,40,Female,Married,Post Graduate,1,Tier 3,Salaried,1235454.0,7.3,2.0,534.0,0,2,Education,107900.0,60,11.85,44700.0,,0
CUST106290,2025-02-17,35,Male,Single,Graduate,1,Tier 2,Business Owner,1183899.0,2.3,4.0,621.0,0,1,Personal,448400.0,36,13.27,26101.0,,0
CUST106642,2025-06-13,29,Female,Married,Graduate,0,Tier 1,Self-Employed,477051.0,2.6,2.0,615.0,0,2,Home,128100.0,24,6.58,16329.0,155668.0,0
CUST109523,2024-07-08,62,Male,Single,Post Graduate,0,Tier 2,Unemployed,190271.0,0.8,1.0,352.0,1,2,Gold,116400.0,12,9.0,7272.0,168068.0,1
CUST103995,2024-11-27,38,Female,Married,Graduate,2,Tier 2,Salaried,634196.0,14.1,1.0,703.0,0,1,Auto,147400.0,36,9.79,33910.0,163092.0,0
CUST104715,2025-08-31,38,Male,Single,Graduate,0,Tier 2,Business Owner,2710106.0,1.8,1.0,822.0,0,0,Gold,92300.0,36,8.07,119005.0,125985.0,1
CUST103700,2025-05-05,50,Male,Single,High School,5,Tier 1,Salaried,920310.0,2.5,0.0,404.0,0,1,Auto,284600.0,24,14.6,24614.0,304395.0,0
CUST105091,2024-07-03,30,Male,Married,Graduate,2,Tier 2,Unemployed,111271.0,4.1,1.0,672.0,0,0,Personal,520500.0,120,12.16,4822.0,,0
CUST109146,2024-04-01,35,Female,Married,High School,1,Tier 1,Salaried,399531.0,6.2,1.0,729.0,0,1,Home,151200.0,36,7.6,13551.0,158781.0,0
CUST105697,2024-04-04,30,Male,Married,Graduate,0,Tier 3,Business Owner,583940.0,3.5,1.0,668.0,0,1,Personal,238600.0,36,12.37,24143.0,,1
CUST102841,2024-06-22,21,Male,Married,High School,1,Tier 2,Salaried,4976530.071938694,1.4,1.0,663.0,0,0,Gold,65300.0,48,12.77,141842.0,103456.0,0
CUST107798,2025-04-10,40,Male,Single,Graduate,0,Tier 2,Salaried,804675.0,1.6,0.0,496.0,0,0,Personal,63200.0,12,7.64,37084.0,,1
CUST101212,2024-03-28,30,Male,Married,Graduate,0,Tier 1,Salaried,3648174.2679597097,1.7,0.0,580.0,1,2,Business,229700.0,48,13.3,144676.0,,1
CUST107764,2025-04-23,54,Male,Single,Graduate,2,Tier 1,Salaried,671333.0,5.5,2.0,721.0,0,3,Home,30000.0,180,8.02,31383.0,47814.0,0
CUST108918,2024-07-11,21,Female,Married,Graduate,3,Tier 2,Self-Employed,512802.0,5.5,3.0,875.0,0,1,Auto,220300.0,48,13.66,14819.0,252649.0,0
CUST109424,2025-09-22,48,Male,Divorced,Post Graduate,2,Tier 2,Self-Employed,198996.0,8.6,1.0,601.0,0,0,Home,96500.0,84,6.5,8115.0,141405.0,0
CUST103848,2024-02-02,36,Male,Married,Post Graduate,1,Tier 1,Self-Employed,414322.0,5.5,1.0,742.0,0,0,Education,59600.0,36,10.53,12045.0,,0
CUST103994,2024-08-24,21,Female,Married,Post Graduate,3,Tier 1,Self-Employed,441127.0,1.4,2.0,366.0,0,2,Gold,75700.0,36,17.06,19889.0,80255.0,1
CUST109745,2024-08-01,45,Male,Divorced,,2,Tier 2,Salaried,2311573.0,2.1,2.0,585.0,0,1,Home,294100.0,12,8.68,122074.0,333347.0,0
CUST109025,2024-04-27,46,Male,Married,Post Graduate,2,Tier 1,Salaried,325990.0,2.1,1.0,640.0,0,1,Business,482700.0,60,13.68,8721.0,,1
CUST103591,2024-03-21,45,Female,Married,Post Graduate,3,Tier 1,Salaried,1110996.0,1.7,0.0,675.0,1,1,Home,89700.0,48,11.25,31295.0,102764.0,0
CUST108049,2025-06-05,39,Male,Married,Graduate,0,Tier 3,Unemployed,49146.0,3.4,2.0,730.0,0,0,Business,88400.0,36,12.96,2498.0,,0
CUST106924,2024-09-07,21,Male,Single,Graduate,2,Tier 1,Unemployed,37547.0,1.5,5.0,686.0,0,2,Personal,144200.0,24,12.11,1939.0,,1
CUST100515,2024-05-18,46,Male,Single,Graduate,0,Tier 1,Salaried,796410.0,2.2,2.0,506.0,0,3,Personal,186100.0,36,14.38,26583.0,,0
CUST108263,2024-12-08,37,Female,Married,Graduate,3,Tier 2,Business Owner,,3.5,2.0,749.0,0,0,Personal,107700.0,12,12.9,16404.0,,0
CUST102709,2025-08-10,55,Female,Divorced,Graduate,0,Tier 1,Self-Employed,494257.0,0.4,2.0,554.0,0,1,Auto,83800.0,180,14.87,25802.0,123647.0,0
CUST100356,2025-01-28,38,Male,Married,Graduate,4,Tier 1,Self-Employed,,1.5,3.0,710.0,0,1,Auto,368200.0,84,14.94,29901.0,550998.0,1
CUST106962,2025-08-21,43,Male,Divorced,High School,3,Tier 3,Self-Employed,327283.0,1.7,1.0,837.0,0,1,Home,109500.0,36,12.89,10431.0,118320.0,0
CUST108118,2025-07-28,35,Male,Single,Graduate,2,Tier 2,Self-Employed,312968.0,2.6,2.0,541.0,1,0,Personal,44100.0,36,15.8,14972.0,,1
CUST105501,2024-08-05,44,Male,Single,High School,2,Tier 2,Salaried,554351.0,9.2,5.0,578.0,0,2,Home,115900.0,48,13.68,20004.0,151740.0,0
CUST108721,2025-03-18,40,Male,Widowed,High School,0,Tier 1,Unemployed,43596.0,0.3,2.0,782.0,0,0,Business,109900.0,84,11.83,1204.0,,1
CUST103320,2025-10-13,40,Female,Widowed,Graduate,0,Tier 1,Self-Employed,596593.0,0.0,4.0,472.0,0,2,Business,352300.0,120,12.56,12865.0,,0
CUST100059,2024-09-26,49,Female,Single,Graduate,1,Tier 1,Salaried,550205.0,1.2,1.0,606.0,0,0,Gold,99500.0,24,17.7,18748.0,114000.0,0
CUST105439,2024-01-20,37,Male,Married,Graduate,0,Tier 2,Self-Employed,460542.0,12.7,0.0,712.0,0,1,Personal,104900.0,48,6.5,24152.0,,0
CUST100281,2025-07-13,45,Male,Married,High School,1,Tier 1,Self-Employed,825303.0,,4.0,583.0,0,0,Home,287600.0,24,13.28,37448.0,434243.0,0
CUST109646,2025-01-21,44,Other,Single,Graduate,1,Tier 1,Self-Employed,196539.0,1.2,3.0,558.0,1,4,Education,144400.0,240,12.27,9246.0,,1
CUST103348,2025-11-13,45,Other,Married,Post Graduate,2,Tier 2,Salaried,454450.0,17.6,1.0,564.0,0,3,Auto,117800.0,120,16.39,19623.0,178334.0,0
CUST101629,2025-09-11,47,Male,Married,Graduate,1,Tier 2,Self-Employed,721237.0,,1.0,770.0,0,1,Personal,597400.0,48,8.38,34505.0,,0
CUST102782,2025-03-20,25,Male,Married,High School,2,Tier 2,Self-Employed,1111638.0,5.2,1.0,677.0,0,1,Business,451500.0,24,8.86,50322.0,,0
CUST108803,2025-03-09,45,Male,Married,Graduate,1,Tier 3,Self-Employed,183585.0,6.6,0.0,588.0,0,2,Home,87600.0,60,9.57,7612.0,99329.0,1
CUST105148,2024-06-21,46,Male,Single,Graduate,0,Tier 1,Salaried,515557.0,,1.0,811.0,0,0,Business,308000.0,84,13.15,19342.0,,0
CUST108643,2024-08-02,40,Female,Divorced,High School,0,Tier 2,Salaried,589987.0,1.6,1.0,636.0,0,2,Business,194200.0,48,15.8,21649.0,,1
CUST103575,2025-01-20,41,Male,Married,Graduate,2,Tier 3,Self-Employed,1647819.0,2.6,3.0,459.0,0,1,Personal,202700.0,180,11.57,70561.0,,0
CUST107325,2025-10-19,46,Male,Single,Graduate,3,Tier 1,Salaried,532764.0,6.6,0.0,711.0,0,1,Personal,234500.0,240,15.48,16872.0,,0
CUST101398,2025-10-12,51,Female,Single,Graduate,1,Tier 1,Salaried,793858.0,1.6,3.0,656.0,0,0,Business,108900.0,24,6.55,25557.0,,0
CUST101276,2025-04-16,64,Male,Single,Graduate,1,Tier 2,Salaried,633653.0,0.1,0.0,825.0,0,2,Personal,136900.0,180,16.91,29144.0,,0
CUST104047,2024-09-14,69,Female,Married,Graduate,2,Tier 2,Business Owner,984542.0,8.6,4.0,667.0,0,2,Business,86000.0,36,8.18,22102.0,,0
CUST101530,2025-05-18,40,Female,Single,Graduate,2,Tier 2,Salaried,234828.0,5.3,4.0,651.0,0,1,Education,559800.0,24,15.13,8218.0,,1
CUST106991,2025-04-10,49,Male,Married,High School,1,Tier 1,Business Owner,904631.0,4.5,1.0,611.0,0,2,Home,117200.0,36,11.8,27899.0,137568.0,0
CUST100805,2025-03-17,35,Male,Married,High School,1,Tier 3,Self-Employed,319436.0,4.5,3.0,618.0,0,1,Personal,123100.0,120,13.26,12315.0,,0
CUST101529,2025-12-13,26,Female,Married,Post Graduate,0,Tier 2,Salaried,1690670.0,1.6,3.0,780.0,0,4,Business,58200.0,48,6.5,52700.0,,0
CUST106854,2025-06-06,38,Male,Divorced,Post Graduate,1,Tier 2,Salaried,1162873.0,10.2,2.0,,0,1,Personal,177200.0,84,13.31,24482.0,,0
CUST108926,2024-06-08,23,Female,Divorced,Post Graduate,1,Tier 3,Unemployed,67762.0,5.1,2.0,871.0,0,1,Business,182300.0,180,13.6,1904.0,,0
CUST108241,2025-10-30,38,Male,Divorced,Post Graduate,3,Tier 3,Unemployed,106917.0,1.6,0.0,628.0,0,0,Education,226700.0,60,10.18,2475.0,,0
CUST105666,2024-01-31,46,Male,Single,Post Graduate,1,Tier 2,Unemployed,92488.0,5.5,0.0,543.0,0,0,Gold,149000.0,24,11.02,2532.0,174917.0,1
CUST102691,2024-10-17,35,Male,Single,High School,1,Tier 2,Unemployed,28177.0,5.0,,794.0,0,0,Home,63900.0,60,8.39,903.0,99503.0,0
CUST105654,2025-02-26,28,Female,Married,Post Graduate,1,Tier 2,Self-Employed,737556.0,1.1,3.0,470.0,1,1,Personal,84100.0,48,14.83,30528.0,,0
CUST103054,2025-09-25,57,Female,Single,Graduate,1,Tier 3,Self-Employed,282371.0,7.7,2.0,864.0,0,1,Home,169300.0,48,6.5,10992.0,201432.0,0
CUST101367,2025-06-27,28,Female,Married,Graduate,4,Tier 2,Salaried,1108304.0,2.7,2.0,606.0,0,0,Personal,145000.0,24,9.82,37563.0,,0
CUST105406,2024-04-06,21,Male,Married,Graduate,1,Tier 1,Business Owner,627952.0,3.1,2.0,566.0,1,1,Business,47600.0,36,9.87,20213.0,,1
CUST108616,2024-03-26,22,Male,Married,Post Graduate,0,Tier 1,Business Owner,177980.0,8.2,5.0,610.0,0,0,Home,234300.0,48,16.16,8960.0,325563.0,1
CUST102464,2025-04-18,48,Female,Married,Graduate,1,Tier 2,Self-Employed,1900635.0,3.9,1.0,628.0,0,1,Gold,324200.0,60,14.53,57150.0,414805.0,0
CUST100000,2025-11-29,43,Male,Single,High School,0,Tier 1,Salaried,251655.0,8.7,2.0,635.0,0,0,Personal,209400.0,60,9.65,7185.0,,0
CUST109383,2024-11-16,27,Male,Married,Graduate,2,Tier 3,Salaried,271071.0,12.2,4.0,900.0,0,0,Personal,47000.0,48,6.5,12297.0,,0
CUST104568,2025-03-31,54,Male,Divorced,High School,3,Tier 3,Self-Employed,5240116.696047612,4.9,0.0,654.0,0,1,Gold,136900.0,48,9.2,122447.0,141006.0,0
CUST106044,2025-05-05,39,Female,Married,Post Graduate,0,Tier 3,Unemployed,139679.0,4.6,3.0,680.0,0,1,Personal,262700.0,12,12.2,5178.0,,1
CUST105072,2024-02-13,45,Male,Divorced,Graduate,2,Tier 1,Business Owner,885339.0,4.2,0.0,889.0,0,1,Personal,58300.0,48,15.58,19462.0,,0
CUST100176,2025-04-22,38,Male,Divorced,Post Graduate,2,Tier 1,Salaried,616574.0,2.1,3.0,674.0,0,1,Business,56200.0,180,9.92,28253.0,,0
CUST101022,2024-03-25,38,Male,Married,Post Graduate,1,Tier 3,Salaried,932870.0,9.3,2.0,772.0,0,0,Personal,223300.0,48,14.44,48266.0,,0
CUST108824,2025-09-30,48,Female,Married,Graduate,1,Tier 1,Self-Employed,281500.0,0.7,3.0,658.0,0,1,Personal,103400.0,36,6.69,8583.0,,0
CUST108704,2025-11-07,57,Male,Single,Graduate,0,Tier 2,Self-Employed,410662.0,21.0,0.0,574.0,0,1,Auto,158900.0,24,9.44,19279.0,195392.0,0
CUST101286,2024-05-28,21,Female,Married,Graduate,0,Tier 1,Salaried,617943.0,0.0,4.0,641.0,0,0,Personal,46000.0,120,13.3,25955.0,,0
CUST107063,2024-03-04,39,Male,Single,Post Graduate,2,Tier 2,Self-Employed,433339.0,1.6,3.0,585.0,0,0,Personal,29400.0,60,9.99,23082.0,,0
CUST102409,2024-06-17,25,Male,Married,Graduate,2,Tier 3,Business Owner,520233.0,7.9,1.0,679.0,0,0,Home,111800.0,12,12.07,12332.0,127940.0,0
CUST105908,2025-10-24,56,Female,Single,High School,0,Tier 1,Salaried,,10.0,3.0,800.0,0,2,Education,670600.0,48,13.45,7451.0,,0
CUST103008,2024-06-22,50,Male,Single,Graduate,0,Tier 2,Business Owner,766866.0,2.3,3.0,718.0,0,0,Education,121000.0,120,8.53,17912.0,,0
CUST105951,2024-08-31,38,Male,Married,Graduate,2,Tier 2,Self-Employed,367043.0,,1.0,710.0,0,1,Auto,444700.0,60,16.74,18063.0,504616.0,0
CUST106543,2025-12-15,36,Female,Widowed,Graduate,0,Tier 2,Self-Employed,1692111.0,1.4,0.0,830.0,0,2,Gold,118700.0,36,8.58,90649.0,149596.0,0
CUST102384,2024-02-13,38,Male,Married,Graduate,1,Tier 2,Self-Employed,584681.0,8.4,2.0,752.0,0,2,Personal,74000.0,48,9.33,23299.0,,0
CUST101348,2025-06-07,23,Female,Single,Post Graduate,3,Tier 3,Salaried,859149.0,0.6,0.0,854.0,0,2,Personal,445700.0,48,11.05,39546.0,,0
CUST105416,2025-08-12,34,Female,Single,Post Graduate,1,Tier 1,Salaried,213166.0,11.5,0.0,625.0,0,2,Auto,92500.0,84,11.1,4895.0,127432.0,0
CUST104275,2024-09-27,37,Male,Married,High School,0,Tier 2,Unemployed,170105.0,0.8,0.0,742.0,0,1,Education,278600.0,12,9.88,4326.0,,0
CUST106674,2024-10-25,48,Female,Single,Post Graduate,2,Tier 3,Self-Employed,921629.0,0.4,3.0,767.0,0,0,Auto,328900.0,36,10.34,22669.0,481688.0,0
CUST106440,2024-12-04,21,Other,Married,Graduate,2,Tier 3,Salaried,,2.4,1.0,852.0,0,2,Personal,58000.0,84,10.09,19629.0,,0
CUST100532,2024-08-05,37,Male,Married,Graduate,0,Tier 3,Salaried,410726.0,0.9,0.0,600.0,0,0,Personal,210100.0,36,12.56,21229.0,,0
CUST109418,2024-10-02,39,Male,Married,Post Graduate,0,Tier 2,Salaried,341555.0,6.6,0.0,711.0,0,3,Personal,247700.0,60,9.17,12201.0,,1
CUST100380,2025-10-19,29,Other,Married,Post Graduate,2,Tier 1,Salaried,522665.0,6.7,2.0,,0,1,Auto,359600.0,60,15.77,26632.0,520362.0,0
CUST109519,2025-03-26,34,Male,Divorced,High School,0,Tier 3,Self-Employed,606294.0,2.7,3.0,613.0,0,1,Auto,66900.0,84,15.67,24500.0,88127.0,0
CUST103346,2024-05-01,35,Male,Married,Post Graduate,1,Tier 1,Salaried,439042.0,0.2,2.0,718.0,1,1,Home,177100.0,60,11.05,14836.0,227317.0,0
CUST107133,2024-11-10,39,Male,Married,Graduate,3,Tier 1,Self-Employed,636929.0,8.3,2.0,660.0,0,2,Personal,70100.0,180,10.69,16798.0,,1
CUST102681,2025-08-26,35,Female,Single,High School,0,Tier 3,Business Owner,270128.0,8.2,2.0,634.0,0,4,Auto,225400.0,180,17.24,8661.0,342078.0,0
CUST100930,2024-01-20,32,Male,Single,Graduate,1,Tier 3,Salaried,570432.0,0.8,0.0,690.0,0,3,Auto,156700.0,36,9.33,15627.0,166449.0,0
CUST102626,2025-08-13,53,Male,Single,Post Graduate,2,Tier 3,Unemployed,132064.0,0.0,3.0,778.0,0,2,Personal,88900.0,12,15.16,4486.0,,0
CUST102526,2025-02-16,43,Male,Married,High School,2,Tier 2,Unemployed,69609.0,3.2,4.0,607.0,0,0,Home,153200.0,180,9.96,3306.0,156193.0,1
CUST109964,2025-10-21,55,Other,Married,Graduate,2,Tier 2,Self-Employed,851818.0,0.2,3.0,825.0,0,1,Auto,157900.0,60,13.91,19067.0,199785.0,0
CUST104176,2024-08-12,38,Female,Married,High School,0,Tier 2,Salaried,309552.0,2.1,4.0,594.0,0,0,Personal,97400.0,36,15.05,9855.0,,0
CUST108611,2025-10-18,44,Male,Widowed,Post Graduate,2,Tier 2,Salaried,443468.0,2.4,2.0,608.0,0,1,Personal,105700.0,60,15.04,21313.0,,0
CUST101059,2024-07-21,34,Female,Single,Graduate,0,Tier 1,Salaried,1252879.0,3.1,0.0,769.0,0,1,Home,129200.0,24,10.64,61583.0,175835.0,0
CUST104176,2024-08-12,38,Female,Married,High School,0,Tier 2,Salaried,309552.0,2.1,4.0,594.0,0,0,Personal,97400.0,36,15.05,9855.0,,0
CUST107090,2024-12-19,33,Female,Single,Graduate,0,Tier 1,Salaried,630324.0,0.0,3.0,633.0,0,1,Business,317100.0,48,12.71,32192.0,,0
CUST100073,2024-02-14,55,Female,Single,High School,2,Tier 2,Salaried,752561.0,2.4,1.0,868.0,0,3,Education,164500.0,24,11.61,30747.0,,0
CUST105972,2024-08-22,46,Female,Married,High School,0,Tier 2,Self-Employed,479835.0,0.0,1.0,757.0,0,2,Personal,203100.0,180,10.23,22845.0,,0
CUST103173,2025-05-07,47,Female,Married,High School,3,Tier 1,Salaried,1770230.0,10.3,1.0,621.0,0,0,Home,143600.0,84,6.5,47610.0,222432.0,0
CUST102604,2024-12-14,31,Male,Married,High School,0,Tier 1,Salaried,1479083.0,14.1,4.0,900.0,0,0,Auto,257600.0,36,13.86,43227.0,347081.0,0
CUST107236,2024-07-31,35,Male,Married,Graduate,0,Tier 1,Salaried,296754.0,0.4,2.0,585.0,0,1,Business,92600.0,36,6.5,10237.0,,0
CUST101252,2025-01-18,21,Male,Married,Post Graduate,2,Tier 1,Unemployed,44445.0,3.5,2.0,841.0,0,0,Personal,120500.0,36,11.26,1263.0,,0
CUST104394,2025-04-13,47,Female,Married,Graduate,1,Tier 3,Salaried,2674920.6725429012,3.1,6.0,,0,0,Personal,118600.0,84,9.61,140657.0,,0
CUST108834,2025-12-08,46,Female,Married,High School,1,Tier 1,Self-Employed,420267.0,0.4,3.0,678.0,0,0,Personal,50200.0,24,10.31,16295.0,,0
CUST101864,2024-02-11,52,Male,Married,High School,0,Tier 3,Salaried,685182.0,0.6,0.0,796.0,0,0,Business,486800.0,24,17.1,31172.0,,0
